datetime,open,high,low,close,volume,EMA_fast,EMA_slow,ATR,ADX,DC_upper,DC_lower,trade_type,signals
2020-07-06 05:30:00,9069.41,9375.0,9055.92,9344.2,54463.132277,9247.833064573018,9193.696347307332,284.6646306271754,22.253679865643512,9780.0,8833.0,HOLD,0
2020-07-07 05:30:00,9342.47,9379.42,9203.0,9257.39,34587.336678,9248.743248899398,9196.194137609005,276.93287129666294,21.54730166954075,9780.0,8833.0,HOLD,0
2020-07-08 05:30:00,9257.4,9470.0,9231.0,9436.06,56140.517781,9266.582939480408,9205.600642016496,274.2233804897584,20.419789310630925,9780.0,8833.0,HOLD,0
2020-07-09 05:30:00,9436.06,9440.79,9160.0,9232.43,48044.450645,9263.330278577512,9206.652773702124,274.69242474049,19.690902350380334,9780.0,8833.0,HOLD,0
2020-07-10 05:30:00,9232.42,9317.48,9125.0,9288.34,38295.494006,9265.712156808226,9209.856194341257,268.82010868759784,19.17102777475247,9780.0,8833.0,HOLD,0
2020-07-11 05:30:00,9288.34,9299.28,9178.25,9234.03,22561.366,9262.694808540775,9210.804186720032,258.2636723527695,18.688287097383743,9780.0,8833.0,HOLD,0
2020-07-12 05:30:00,9234.02,9345.0,9157.5,9302.75,30872.702286,9266.50958867975,9214.409904887874,253.2091243275717,17.95297042898918,9780.0,8833.0,HOLD,0
2020-07-13 05:30:00,9303.31,9343.82,9200.89,9242.62,42740.069115,9264.234389757868,9215.516183127565,245.33204401845944,17.270176379765655,9720.0,8833.0,HOLD,0
2020-07-14 05:30:00,9242.61,9279.54,9113.0,9255.85,45772.552509,9263.435876447595,9217.09790143629,239.70404087428383,17.11918526107559,9670.0,8833.0,HOLD,0
2020-07-15 05:30:00,9255.85,9276.49,9160.57,9197.6,39053.579665,9257.165792976395,9216.333277850552,230.86232366897787,16.978979222291958,9470.0,8833.0,HOLD,0
2020-07-16 05:30:00,9197.6,9226.15,9047.25,9133.72,43375.571191,9245.409050788166,9213.093541464255,227.15072912119373,17.451254727091175,9470.0,8833.0,HOLD,0
2020-07-17 05:30:00,9133.72,9186.83,9089.81,9154.32,28054.358741,9236.733903094055,9210.78869670095,217.85567704110852,17.889796267261875,9470.0,8833.0,HOLD,0
2020-07-18 05:30:00,9154.31,9219.3,9121.1,9170.28,22554.541457,9230.404959942241,9209.200120359737,209.30884296674355,18.014701325209582,9470.0,8893.03,HOLD,0
2020-07-19 05:30:00,9170.3,9232.27,9101.35,9208.99,26052.019417,9228.365439947744,9209.19188034563,203.70963989769047,18.248460735014866,9470.0,8893.03,HOLD,0
2020-07-20 05:30:00,9208.99,9221.52,9131.0,9160.78,35458.764082,9221.928731381291,9207.293375234036,195.62466561928403,18.465523044119774,9470.0,8893.03,HOLD,0
2020-07-21 05:30:00,9160.78,9437.73,9152.8,9390.0,60413.582486,9237.935518868786,9214.458340911133,202.00361807504947,17.416466877294003,9470.0,8893.03,HOLD,0
2020-07-22 05:30:00,9390.0,9544.0,9261.0,9518.16,48815.004107,9264.623564690806,9226.36820989501,207.78907392683166,17.120059542458556,9470.0,8893.03,HOLD,0
2020-07-23 05:30:00,9518.16,9664.0,9440.33,9603.27,51856.2335,9296.875606148826,9241.14867225207,208.92342578920085,17.508160840783475,9544.0,8893.03,HOLD,0
2020-07-24 05:30:00,9603.27,9637.0,9463.44,9537.8,43931.136205,9319.820786515604,9252.782057653949,206.3974668042579,17.86854061779947,9664.0,8893.03,HOLD,0
2020-07-25 05:30:00,9538.1,9732.9,9513.0,9700.42,40679.545416,9356.068330656975,9270.33648676556,207.3619334610966,18.702597806108688,9664.0,8893.03,HOLD,0
2020-07-26 05:30:00,9700.42,10111.0,9650.0,9931.54,65279.269319,9410.875156308692,9296.266036304165,225.4789382138754,20.871591185597453,9732.9,9047.25,HOLD,0
2020-07-27 05:30:00,9931.54,11394.86,9917.21,11029.96,150188.933144,9565.07371285072,9364.254034880472,314.9197283414558,24.716650801386688,10111.0,9047.25,HOLD,0
2020-07-28 05:30:00,11029.96,11242.23,10565.0,10906.27,97267.734187,9692.806692579225,9424.725249198886,340.79903345992324,28.28706330176241,11394.86,9047.25,HOLD,0
2020-07-29 05:30:00,10906.27,11342.82,10812.0,11100.53,76838.094233,9826.87557900025,9490.443082563635,354.3719596413573,31.681471411926044,11394.86,9047.25,HOLD,0
2020-07-30 05:30:00,11100.52,11170.0,10831.0,11099.61,60794.826456,9948.088381000227,9553.54766756114,353.2739625241175,34.83342179993514,11394.86,9047.25,HOLD,0
2020-07-31 05:30:00,11099.79,11444.0,10960.0,11335.46,70063.660974,10080.219011381158,9623.426582558744,362.6115366295377,37.96998484261446,11394.86,9047.25,HOLD,0
2020-08-01 05:30:00,11335.46,11861.0,11220.0,11801.17,85087.485126,10244.119105535334,9708.8282852035,382.496426870285,41.13443297564586,11444.0,9047.25,HOLD,0
2020-08-02 05:30:00,11801.17,12123.46,10518.5,11071.35,97553.077604,10322.903000246253,9762.260509313168,469.81525352240743,41.063569238944325,11861.0,9047.25,HOLD,0
2020-08-03 05:30:00,11071.36,11473.0,10936.0,11219.81,56931.841475,10408.322714508515,9819.419312869513,474.6141639850926,40.99776719772147,12123.46,9047.25,HOLD,0
2020-08-04 05:30:00,11219.68,11414.98,11000.0,11191.97,58629.113709,10482.955789317228,9873.244830011887,470.35458084330025,40.936665302300256,12123.46,9047.25,HOLD,0
2020-08-05 05:30:00,11191.99,11780.93,11093.0,11744.91,74970.256852,10603.141904620348,9946.643464129067,485.895682211636,41.43953900626902,12123.46,9047.25,HOLD,0
2020-08-06 05:30:00,11744.91,11900.0,11562.5,11762.46,63529.08502,10713.553151799362,10017.851955731849,475.29599062509055,42.0694428346384,12123.46,9089.81,HOLD,0
2020-08-07 05:30:00,11762.47,11909.94,11322.0,11594.23,65755.926022,10797.427137342282,10079.670702565894,483.341991294727,41.719753480764304,12123.46,9101.35,HOLD,0
2020-08-08 05:30:00,11594.36,11808.27,11512.0,11761.41,41858.16104,10889.23502902397,10145.621263249584,469.9797062022466,41.39504193788122,12123.46,9101.35,HOLD,0
2020-08-09 05:30:00,11761.02,11797.11,11521.97,11681.68,41493.067342,10964.705978640735,10205.858860769209,456.0625843306576,41.09352407663263,12123.46,9131.0,HOLD,0
2020-08-10 05:30:00,11681.69,12067.35,11450.0,11892.92,84952.337887,11053.107314008284,10272.018121131201,467.58311402132495,41.30224420200505,12123.46,9152.8,HOLD,0
2020-08-11 05:30:00,11892.9,11935.0,11125.0,11392.08,90748.284634,11085.390426959875,10315.942116380957,492.0414630198017,40.22451972470334,12123.46,9261.0,HOLD,0
2020-08-12 05:30:00,11392.09,11617.52,11150.0,11564.33,64909.613644,11131.003719630364,10364.89850397386,490.28992994695875,39.2237755672089,12123.46,9440.33,HOLD,0
2020-08-13 05:30:00,11564.34,11792.96,11270.36,11780.0,70132.491502,11192.812889189376,10420.39268028861,492.5977920936044,38.67307409501079,12123.46,9463.44,HOLD,0
2020-08-14 05:30:00,11779.77,11850.0,11634.03,11760.54,59818.852697,11246.882137838007,10472.947477140038,472.83866408691836,38.28171721625836,12123.46,9513.0,HOLD,0
2020-08-15 05:30:00,11760.55,11980.0,11680.0,11852.4,56237.90505,11304.550505662959,10527.043654507095,460.4930452235671,38.18932197402744,12123.46,9650.0,HOLD,0
2020-08-16 05:30:00,11852.4,11931.72,11686.0,11911.0,41368.236906,11362.307600361724,10581.316452369563,445.1521134218837,38.10352639195588,12123.46,9917.21,HOLD,0
2020-08-17 05:30:00,11910.99,12468.0,11769.78,12281.13,84734.21154,11449.81449556537,10647.9758071786,463.22839103460626,38.98550810822247,12123.46,10518.5,HOLD,0
2020-08-18 05:30:00,12281.15,12387.77,11817.93,11945.01,75923.835527,11496.975972178192,10698.839893171595,470.84350596070584,39.80449113047002,12468.0,10518.5,HOLD,0
2020-08-19 05:30:00,11945.1,12020.08,11561.0,11754.59,73940.169606,11521.510641494555,10740.241858145257,470.00325553494116,39.42456129909799,12468.0,10518.5,HOLD,0
2020-08-20 05:30:00,11754.38,11888.0,11668.0,11853.55,46085.254351,11553.133437542692,10783.90100096309,452.14588013958826,39.07176931282396,12468.0,10518.5,HOLD,0
2020-08-21 05:30:00,11853.54,11878.0,11485.81,11531.34,64448.306142,11551.057872062436,10813.212334258655,447.8633172724749,37.97312584677186,12468.0,10518.5,HOLD,0
2020-08-22 05:30:00,11531.23,11686.0,11376.81,11662.96,43678.701646,11561.7152175803,10846.535772130865,437.958080324441,36.518513490074845,12468.0,10518.5,HOLD,0
2020-08-23 05:30:00,11663.51,11718.07,11514.13,11648.13,37900.00469,11569.945196858367,10877.97083989044,421.24250315840953,35.25808811600351,12468.0,10936.0,HOLD,0
2020-08-24 05:30:00,11648.12,11824.9,11585.09,11748.2,46212.391867,11586.921844776618,10912.097473620226,408.28303864709454,34.38997929354557,12468.0,11000.0,HOLD,0
2020-08-25 05:30:00,11748.19,11767.85,11117.64,11318.42,69590.923272,11561.350240512178,10928.031690341,425.5635358865879,32.01822165254597,12468.0,11093.0,HOLD,0
2020-08-26 05:30:00,11318.42,11539.32,11244.0,11461.43,53998.231231,11551.834027130066,10948.949271111942,416.26042618040304,29.815875271617763,12468.0,11117.64,HOLD,0
2020-08-27 05:30:00,11461.42,11592.2,11125.0,11330.38,63246.036383,11530.743167403392,10963.907338911475,419.8989671675172,28.159379813663737,12468.0,11117.64,HOLD,0
2020-08-28 05:30:00,11330.38,11542.65,11276.89,11526.91,45953.908365,11530.378103841165,10985.985874640437,408.889040941266,26.621205459849282,12468.0,11117.64,HOLD,0
2020-08-29 05:30:00,11526.9,11580.02,11417.04,11465.84,32973.7992,11524.231617761054,11004.803683478067,391.32410944546126,25.04320878058849,12468.0,11117.64,HOLD,0
2020-08-30 05:30:00,11465.84,11719.0,11458.0,11711.16,43177.879054,11542.03432083143,11032.50393118481,382.0152444850712,23.475747534975238,12468.0,11117.64,HOLD,0
2020-08-31 05:30:00,11711.17,11800.77,11570.0,11649.51,55353.617744,11552.270099799864,11056.700247608935,371.2120127361376,22.326141297279587,12468.0,11117.64,HOLD,0
2020-09-01 05:30:00,11649.51,12050.85,11515.0,11921.97,78148.193668,11587.479614104639,11090.632394761526,382.97186896927064,22.099254811956293,12468.0,11117.64,HOLD,0
2020-09-02 05:30:00,11921.97,11954.57,11160.1,11388.54,87221.845602,11568.532984189911,11102.315045947349,412.3645926143227,20.536858569814505,12468.0,11117.64,HOLD,0
2020-09-03 05:30:00,11388.54,11462.6,9960.8,10140.85,121950.106015,11432.563176171823,11064.610534341571,490.18140742758544,21.735604083207207,12468.0,11117.64,CLOSE,-1
2020-09-04 05:30:00,10138.29,10627.05,9875.5,10446.25,92733.599113,11338.628587964982,11040.361101622295,508.8505926113293,22.972689477629434,12468.0,9960.8,HOLD,0
2020-09-05 05:30:00,10446.25,10565.68,9825.0,10166.69,90001.605568,11227.015389111173,11006.09948979397,525.4098359962344,24.19692615487115,12468.0,9875.5,HOLD,0
2020-09-06 05:30:00,10166.69,10347.14,9994.86,10256.2,56368.788815,11134.556780624394,10976.691666664796,513.0434191393605,25.33371735516703,12468.0,9825.0,HOLD,0
2020-09-07 05:30:00,10255.89,10410.75,9875.0,10373.44,62620.230676,11062.069468183976,10953.034738560293,514.6653177722633,26.584260182219243,12387.77,9825.0,HOLD,0
2020-09-08 05:30:00,10373.45,10438.0,9850.0,10126.65,73491.878418,10972.981899785504,10920.62749391087,519.9035093599588,27.63288915713863,12050.85,9825.0,HOLD,0
2020-09-09 05:30:00,10126.66,10343.0,9981.01,10219.2,49347.113776,10901.19314742498,10893.120533365345,508.6239729771046,28.60661606242092,12050.85,9825.0,HOLD,0
2020-09-10 05:30:00,10219.29,10483.35,10070.83,10336.87,58253.75375,10847.448085765458,10871.306786958861,501.75940347874007,28.886810798110353,12050.85,9825.0,HOLD,0
2020-09-11 05:30:00,10336.86,10397.6,10200.0,10387.89,43830.254467,10803.680649025891,10852.349265901652,480.0337318016873,29.146991624107685,12050.85,9825.0,HOLD,0
2020-09-12 05:30:00,10387.89,10477.97,10269.25,10440.92,35379.153096,10769.13201578533,10836.214784885902,460.6541795301382,29.015149272361892,12050.85,9825.0,HOLD,0
2020-09-13 05:30:00,10440.67,10580.11,10200.0,10332.83,43837.609865,10727.579442853394,10816.474205086455,454.9010238494141,28.42693487619128,12050.85,9825.0,HOLD,0
2020-09-14 05:30:00,10332.84,10750.0,10212.34,10671.77,67059.291361,10722.264257819737,10810.799530377182,460.8123792887417,27.15566056229962,12050.85,9825.0,HOLD,0
2020-09-15 05:30:00,10671.77,10930.04,10606.48,10785.31,61822.452786,10728.268614217857,10809.799940950626,451.0086379109745,25.283576294912233,12050.85,9825.0,HOLD,0
2020-09-16 05:30:00,10785.23,11093.0,10661.22,10954.01,64991.51244,10749.767793816158,10815.455237383936,449.6351637744764,23.97679800768995,12050.85,9825.0,HOLD,0
2020-09-17 05:30:00,10954.01,11045.46,10745.83,10939.99,55601.614529,10767.884194405096,10820.338953564959,438.9205092191566,22.763361026697833,12050.85,9825.0,HOLD,0
2020-09-18 05:30:00,10940.0,11038.03,10812.84,10933.39,47266.728275,10783.646652080803,10824.77232793496,423.65404427493115,21.63659811577658,12050.85,9825.0,HOLD,0
2020-09-19 05:30:00,10933.4,11179.79,10887.37,11080.65,38440.036858,10811.932685215963,10834.806746447313,414.28018396957896,21.113083418218785,12050.85,9825.0,HOLD,0
2020-09-20 05:30:00,11080.64,11080.64,10723.0,10920.28,39157.922565,10822.251477100157,10838.158638743496,410.2351708288947,19.89650389537879,12050.85,9825.0,HOLD,0
2020-09-21 05:30:00,10920.28,10988.86,10296.35,10417.22,70683.431179,10783.677050709666,10821.651241145713,430.39765862683083,19.67109063452176,12050.85,9825.0,HOLD,0
2020-09-22 05:30:00,10417.22,10572.71,10353.0,10529.61,43991.235476,10759.480188737316,10810.198643453725,415.3485401534857,19.461778320868806,11954.57,9825.0,HOLD,0
2020-09-23 05:30:00,10529.61,10537.15,10136.82,10241.46,51876.568079,10710.144932667095,10787.895167239853,414.2757872853796,19.893009638503372,11462.6,9825.0,HOLD,0
2020-09-24 05:30:00,10241.46,10795.24,10190.93,10736.32,57676.619427,10712.63779622261,10785.87261166182,427.8496596221382,19.22549250172104,11179.79,9825.0,HOLD,0
2020-09-25 05:30:00,10736.33,10760.53,10556.24,10686.67,48101.117008,10710.164672772837,10781.982313165277,411.8811125062712,18.605655160423158,11179.79,9825.0,HOLD,0
2020-09-26 05:30:00,10686.57,10820.94,10644.68,10728.6,28420.836659,10711.920418223042,10779.88888911958,395.0510330415376,17.78272410457587,11179.79,9850.0,HOLD,0
2020-09-27 05:30:00,10728.59,10799.0,10594.82,10774.25,30549.483253,10717.856568868467,10779.66775621293,381.41738782428496,17.198370341870948,11179.79,9850.0,HOLD,0
2020-09-28 05:30:00,10774.26,10950.0,10626.0,10696.12,50095.251734,10715.786419452423,10776.391373616345,377.3161458368361,16.020205732008137,11179.79,9850.0,HOLD,0
2020-09-29 05:30:00,10696.11,10867.54,10635.87,10840.48,41874.898399,10727.661998552192,10778.904653082373,366.9128497056335,14.926195737135528,11179.79,9981.01,HOLD,0
2020-09-30 05:30:00,10840.58,10849.34,10665.13,10776.59,39596.027322,10732.321808213888,10778.81388237326,353.8626461552312,13.910329313325246,11179.79,10070.83,HOLD,0
2020-10-01 05:30:00,10776.59,10920.0,10437.0,10619.13,60866.332893,10721.541636003043,10772.551769339014,363.086742858429,13.909183154851336,11179.79,10136.82,HOLD,0
2020-10-02 05:30:00,10619.13,10664.64,10374.0,10570.4,50130.393705,10707.147194478945,10764.624248972777,357.9119755113983,14.141862749473681,11179.79,10136.82,HOLD,0
2020-10-03 05:30:00,10570.4,10603.56,10496.46,10542.06,22298.221341,10691.424604528569,10755.89623920914,339.9968344034413,14.357922373051574,11179.79,10136.82,HOLD,0
2020-10-04 05:30:00,10542.07,10696.87,10517.87,10666.63,23212.001595,10689.063213621086,10752.39560237741,328.4970605174812,14.04568201288734,11179.79,10136.82,HOLD,0
2020-10-05 05:30:00,10666.62,10798.0,10615.64,10792.21,34025.761653,10698.886717085745,10753.956951303786,318.0586990519469,13.231330862520043,11179.79,10136.82,HOLD,0
2020-10-06 05:30:00,10792.2,10800.0,10525.0,10599.66,48674.740471,10689.436553553769,10747.906090468343,314.9830776910936,12.8960692763682,11179.79,10136.82,HOLD,0
2020-10-07 05:30:00,10599.65,10681.87,10546.17,10666.39,32811.990279,10687.241643691505,10744.709381038212,302.17714357030127,12.58475494637006,11179.79,10136.82,HOLD,0
2020-10-08 05:30:00,10666.4,10950.0,10530.41,10925.57,51959.691572,10709.939582387551,10751.801954330831,310.5637761724226,12.40913442787669,11179.79,10136.82,HOLD,0
2020-10-09 05:30:00,10925.44,11104.64,10829.0,11050.64,48240.073237,10742.387241207785,10763.521093376681,308.0692207315352,12.865520712784091,11179.79,10136.82,HOLD,0
2020-10-10 05:30:00,11050.64,11491.0,11050.51,11293.22,43648.036943,10794.847503949903,10784.293599518773,317.52784782213985,14.484823308403778,11104.64,10136.82,HOLD,0
2020-10-11 05:30:00,11293.22,11445.0,11221.0,11369.02,29043.851339,10849.530598811816,10807.224046596468,310.8472872634156,15.98846143290777,11491.0,10136.82,HOLD,0
2020-10-12 05:30:00,11369.02,11720.01,11172.0,11528.25,52825.28371,10914.17054178212,10835.49957418092,327.7874810303145,18.05426140409625,11491.0,10136.82,HOLD,0
2020-10-13 05:30:00,11528.24,11557.0,11300.0,11420.56,42205.283709,10962.39810923144,10858.443120291473,322.731232385292,19.972504234485548,11720.01,10136.82,HOLD,0
2020-10-14 05:30:00,11420.57,11547.98,11280.0,11417.89,41415.106015,11005.778289304637,10880.382213613377,318.82043007205687,21.628320993707344,11720.01,10190.93,HOLD,0
2020-10-15 05:30:00,11417.89,11617.34,11250.83,11505.12,48760.717679,11053.334642704196,10904.881734648146,322.2268279240528,23.341647058709206,11720.01,10374.0,HOLD,0
2020-10-16 05:30:00,11505.13,11541.15,11200.0,11319.32,48797.749502,11078.666581494272,10921.134215642338,323.5784830723348,24.588967520850996,11720.01,10374.0,HOLD,0
2020-10-17 05:30:00,11319.24,11402.42,11255.0,11360.2,22368.915241,11105.479288018627,10938.35248169558,310.9957342814538,25.747193664268373,11720.01,10374.0,HOLD,0
2020-10-18 05:30:00,11360.31,11505.0,11346.22,11503.14,23284.041191,11143.351736778759,10960.501011825165,300.1231818327785,27.12617339875043,11720.01,10374.0,HOLD,0
2020-10-19 05:30:00,11503.14,11823.99,11407.96,11751.47,47414.534692,11201.26776184745,10991.519403518296,308.40224027329435,29.16722363220953,11720.01,10374.0,LONG,1
2020-10-20 05:30:00,11751.46,12038.38,11677.59,11909.99,62134.750663,11268.76511786198,11027.537858282283,312.14422311091613,31.451706489043662,11823.99,10374.0,HOLD,0
2020-10-21 05:30:00,11910.0,13217.68,11886.95,12780.96,114584.456767,11412.7836780656,11096.299510898665,384.900350031565,34.74273800430754,12038.38,10374.0,HOLD,0
2020-10-22 05:30:00,12780.75,13185.0,12678.08,12968.52,70038.824144,11560.949042059352,11169.719922235972,393.61603931502464,37.79869583990971,13217.68,10374.0,HOLD,0
2020-10-23 05:30:00,12968.84,13027.69,12720.08,12923.07,50386.999841,11690.674847577508,11238.478748814954,387.47275079252296,40.63637097296887,13217.68,10496.46,HOLD,0
2020-10-24 05:30:00,12923.06,13166.73,12870.0,13111.73,35952.20907,11826.013433522507,11311.93958219476,380.9911257359142,43.365173057315104,13217.68,10517.87,HOLD,0
2020-10-25 05:30:00,13111.73,13350.0,12888.0,13028.83,38481.579504,11940.56739223465,11379.268618187123,386.7774738976346,46.01484675185579,13217.68,10525.0,HOLD,0
2020-10-26 05:30:00,13029.64,13238.81,12765.0,13052.19,60951.672986,12046.436212021827,11444.873378258217,392.9940829049464,47.799004965058266,13350.0,10525.0,HOLD,0
2020-10-27 05:30:00,13052.15,13789.29,13019.87,13636.17,80811.01945,12197.83942992451,11530.806579110837,419.88164841173597,49.87388875145741,13350.0,10530.41,HOLD,0
2020-10-28 05:30:00,13636.16,13859.48,12888.0,13266.4,94440.561226,12299.607103265034,11598.86906620453,459.28153066804055,51.17540742015746,13789.29,10530.41,HOLD,0
2020-10-29 05:30:00,13266.4,13642.91,12920.77,13455.7,74872.602132,12409.711188668365,11671.685965569059,478.0571356203234,52.38396046966465,13859.48,10829.0,HOLD,0
2020-10-30 05:30:00,13455.69,13669.98,13115.0,13560.1,70657.778881,12519.272027842806,11745.741417899684,483.5516259331574,53.532726606376755,13859.48,11050.51,HOLD,0
2020-10-31 05:30:00,13560.1,14100.0,13411.5,13791.0,67339.238515,12640.388977572062,11825.947636805578,498.1907955093605,54.97361137640756,13859.48,11172.0,HOLD,0
2020-11-01 05:30:00,13791.0,13895.0,13603.0,13761.5,36285.648526,12747.161455898533,11901.851651048497,483.4628815444062,56.31157580572188,14100.0,11172.0,HOLD,0
2020-11-02 05:30:00,13761.49,13830.0,13195.05,13549.37,64566.421908,12823.562269622482,11966.460213752478,494.28339000552006,55.63662294684738,14100.0,11200.0,HOLD,0
2020-11-03 05:30:00,13549.63,14066.11,13284.99,14023.53,74115.630787,12937.844910610816,12047.129617134733,514.7717192908401,55.343343652685725,14100.0,11200.0,HOLD,0
2020-11-04 05:30:00,14023.53,14259.0,13525.0,14144.01,93016.988262,13052.717776266929,12129.360220384353,530.4308821986373,55.31941533130362,14100.0,11200.0,HOLD,0
2020-11-05 05:30:00,14144.01,15750.0,14093.56,15590.02,143741.522673,13294.365607098649,12265.072368604575,610.8601048987347,56.49889538093263,14259.0,11200.0,HOLD,0
2020-11-06 05:30:00,15590.02,15960.0,15166.0,15579.92,122618.197695,13512.037454041636,12395.066393365181,623.9415259773965,57.702117247111524,15750.0,11255.0,HOLD,0
2020-11-07 05:30:00,15579.93,15753.52,14344.22,14818.3,101431.206553,13636.443410799575,12490.095162252821,680.038559836154,56.5353639166522,15960.0,11346.22,HOLD,0
2020-11-08 05:30:00,14818.3,15650.0,14703.88,15475.1,65547.178574,13811.553562151996,12607.154175497808,699.0443769907146,55.451950109797124,15960.0,11407.96,HOLD,0
2020-11-09 05:30:00,15475.1,15840.0,14805.54,15328.41,108976.334134,13956.016080042282,12713.87009018417,723.0026357770921,54.6433156224322,15960.0,11677.59,HOLD,0
2020-11-10 05:30:00,15328.41,15460.0,15072.46,15297.21,61681.919606,14083.748834323967,12815.177537627927,699.0410189358714,53.892440741307624,15960.0,11886.95,HOLD,0
2020-11-11 05:30:00,15297.21,15965.0,15272.68,15684.24,78469.746458,14236.176564388352,12927.689791054283,698.5609461547377,53.70143927584166,15960.0,12678.08,HOLD,0
2020-11-12 05:30:00,15684.25,16340.7,15440.64,16291.86,102196.356592,14431.955939208508,13059.61803454235,712.9537357151137,53.8455488355302,15965.0,12720.08,HOLD,0
2020-11-13 05:30:00,16291.85,16480.0,15952.35,16320.7,75691.881014,14611.836325950555,13187.503601815199,699.7177545926055,54.09174330879967,16340.7,12765.0,HOLD,0
2020-11-14 05:30:00,16320.04,16326.99,15670.0,16070.45,59116.347179,14750.751913955264,13300.560323312642,696.6657721217051,53.51171416210942,16480.0,12765.0,HOLD,0
2020-11-15 05:30:00,16069.56,16180.0,15774.72,15957.0,43596.841513,14865.632684054763,13404.734428280775,675.8525026844405,52.97311566875419,16480.0,12765.0,HOLD,0
2020-11-16 05:30:00,15957.0,16880.0,15864.0,16713.57,81300.675924,15041.626714144784,13534.492685995256,700.1487524926948,53.13469187952887,16480.0,12888.0,HOLD,0
2020-11-17 05:30:00,16713.08,17858.82,16538.0,17659.38,115221.403102,15290.9365508929,13696.252972818971,744.4824130289309,53.940895848819096,16880.0,12888.0,HOLD,0
2020-11-18 05:30:00,17659.38,18476.93,17214.45,17776.12,149019.788134,15527.6206889031,13856.24775819862,781.4822406697215,55.000740705088404,17858.82,12920.77,HOLD,0
2020-11-19 05:30:00,17777.75,18179.8,17335.65,17802.82,93009.561008,15744.306337578995,14011.015297092794,785.9585091933127,55.98488235733848,18476.93,13115.0,HOLD,0
2020-11-20 05:30:00,17802.81,18815.22,17740.04,18655.67,88423.018489,16021.579067333376,14193.15861877543,806.6171871080761,57.18285797110863,18476.93,13195.05,HOLD,0
2020-11-21 05:30:00,18655.66,18965.9,18308.58,18703.8,75577.458394,16277.02867996829,14370.046516078355,795.9531023146421,58.3565839183598,18815.22,13195.05,HOLD,0
2020-11-22 05:30:00,18703.8,18750.0,17610.86,18414.43,81645.737778,16480.5907104475,14528.649789957635,820.4664521493105,57.76243067801816,18965.9,13195.05,HOLD,0
2020-11-23 05:30:00,18413.88,18766.0,18000.0,18368.0,82961.506093,16660.343976119166,14679.21254329263,816.5759912815026,57.2226450470331,18965.9,13284.99,HOLD,0
2020-11-24 05:30:00,18368.01,19418.97,18018.0,19160.01,113581.509241,16898.407406964958,14854.930090614487,858.3184204756811,57.17697957643897,18965.9,13525.0,HOLD,0
2020-11-25 05:30:00,19160.0,19484.21,18500.27,18719.11,93266.576887,17071.807653920674,15006.466557649213,867.2913904417038,57.176734408686684,19418.97,14093.56,HOLD,0
2020-11-26 05:30:00,18718.83,18915.03,16188.0,17149.47,181005.246693,17079.20406783299,15090.505908329636,1000.1298625530105,53.34125285946403,19484.21,14344.22,HOLD,0
2020-11-27 05:30:00,17149.47,17457.62,16438.08,17139.52,85297.024787,17084.948442325087,15170.859402120632,1001.516300942081,49.779734278042994,19484.21,14344.22,HOLD,0
2020-11-28 05:30:00,17139.53,17880.49,16865.56,17719.85,64910.69997,17145.415257341745,15270.819817723745,1002.4744223033609,46.93839951263109,19484.21,14703.88,HOLD,0
2020-11-29 05:30:00,17719.84,18360.05,17517.0,18184.99,55329.016303,17244.42237569015,15385.10100134242,991.0869635674065,44.79001900040831,19484.21,14805.54,HOLD,0
2020-11-30 05:30:00,18185.0,19863.16,18184.99,19695.87,115463.466888,17477.893578005373,15554.150765995659,1040.1643233125917,44.01033434493073,19484.21,15072.46,HOLD,0
2020-12-01 05:30:00,19695.87,19888.0,18001.12,18764.96,127698.762652,17600.47133248105,15680.064853603673,1100.6440145045494,43.035322007970784,19863.16,15272.68,HOLD,0
2020-12-02 05:30:00,18764.96,19342.0,18330.0,19204.09,75911.013478,17753.196919863807,15818.261918168237,1094.3122991827959,42.12995340936512,19888.0,15440.64,HOLD,0
2020-12-03 05:30:00,19204.08,19598.0,18867.2,19421.9,66689.391279,17912.12102273392,15959.581058632228,1068.3471349554534,41.491526474085084,19888.0,15670.0,HOLD,0
2020-12-04 05:30:00,19422.34,19527.0,18565.31,18650.52,71283.6682,17982.4447348545,16065.108075940769,1060.728768172921,40.431523067764815,19888.0,15670.0,HOLD,0
2020-12-05 05:30:00,18650.51,19177.0,18500.0,19147.66,42922.748573,18093.41761724931,16185.992465119563,1033.319570446284,39.34490719692839,19888.0,15774.72,HOLD,0
2020-12-06 05:30:00,19147.66,19420.0,18857.0,19359.4,37043.091861,18213.987367987473,16310.4398194286,999.7253154144065,38.56750353457625,19888.0,15864.0,HOLD,0
2020-12-07 05:30:00,19358.67,19420.91,18902.88,19166.9,41372.296293,18304.740951988668,16422.45786572552,965.3185071705202,37.84652206394641,19888.0,16188.0,HOLD,0
2020-12-08 05:30:00,19166.9,19294.84,18200.0,18324.11,61626.947614,18306.585623227842,16497.03245922648,974.570042372626,36.011955704221286,19888.0,16188.0,HOLD,0
2020-12-09 05:30:00,18324.11,18639.57,17650.0,18541.28,79585.553801,18328.937468634715,16577.199029452895,975.6414679174384,33.534121749562935,19888.0,16188.0,HOLD,0
2020-12-10 05:30:00,18541.29,18557.32,17911.12,18254.63,52890.675094,18321.86056685998,16642.980636141016,952.1099344947644,31.233275934523036,19888.0,16188.0,HOLD,0
